uniqueID	Date	real_match	registered_voter	weight	q1	age	sex	q4	q5	q6	q7	q8	q9	q10	q11a	q11b	q11c	q11d	q11e	q12	q13	q14	q15	q16	q17	q18	latino	race	q21	race_combine	q4_rollup	q5_rollup	q6_rollup	q7_rollup	q10_rollup	q12_rollup	surveyMode	panel_respondent	filerace	dma	clarityparty	clarityturnout	partyfile	tax_score	choice_score	church_score	enviro_score	college_score	guncontrol_score	gunowner_score	progressive_gunowner_score	tv_cable	tv_satellite	tv_broadcast	cellphone_score	commercial_party	marijuana_score	low_tv	trump_approve_score	retired_score	county_name
4908	2020-04-18	1	1	0.206359	3	72	1	1	9	0		2		0	2	2	2	2	2	9	1	2	1	2	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	567	5	5	1	4	4	1	2	1	5	3	3	3	2	1	1	5	3	1	1	5	HAYWOOD
4909	2020-04-18	1	1	0.541411	4	47	1	3	1	9	9	1	2	0	1	1	1	1	1	9	1	2	2	1	1	1	2	1	1	1	2	1	4	4	1	4	IVR	2	1	545	5	5	1	3	2	3	1	2	1	3	1	2	4	1	1	2	3	1	2	1	BEAUFORT
4910	2020-04-18	2		0.933261	2	39	1	3	9	1	1	2		0	1	2	2	2	2	5	1	2	9	1	1	1	2	1	1	1	2	9	2	2	1	3	IVR	2																							
190	2020-04-18	1	1	0.267293	3	85	1	7	3	0		2	2	0	1	2	2	2	2	9	1	2	2	1	1	1	2	1	1	1	4	3	1		1	4	IVR	1	1	517	1	5	2	3	2	5	1	5	3	3	2	3	1	1	1	1	2	1	4	5	MECKLENBURG
4911	2020-04-18	1	1	0.267293	4	90	1	1	9	2	1	2		1	2	1	2	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	2	2	2	4	IVR	2	1	517	1	5	3	3	1	4	2	3	3	2	1	4	1	1	1	2	2	1	4	5	CATAWBA
748	2020-04-18	1	1	1.39756	2	53	1	3	9	2	2	1		0	1	2	2	2	2	6	1	2	2	1	2	2	2	2	2	2	2	9	2	2	1	3	IVR	1	2	560	5	5	1	3	3	5	2	2	4	5	3	2	4	1	1	5	3	1	1	1	PERSON
4912	2020-04-18	1	1	1.43663	5	63	1	3	9	0		2		9	1	1				9	1	2	2	2	1	2	2	1	0	1	2	9	1		4	4	IVR	2	1	560	1	5	3	3	1	5	1	1	1	5	1	2	4	1	1	1	2	1	4	2	PERSON
4913	2020-04-18	1	1	0.706154	4	56	2						0																0	2							IVR	2	2	518	5	5	3	3	4	3	3	5	5	3	3	5	1	1	1	5	4	2	1	1	GUILFORD
4914	2020-04-18	1	1	0.484126	4	71	1	2	0	0		2								9									0	1	2	9	1			4	IVR	2	1	518	1	5	2	2	1	5	1	2	1	5	1	1	4	1	1	1	2	1	5	4	SURRY
4915	2020-04-18	1	1	0.442944	2	77	1	2	0	1	0	2		0	1	1				3	1	2	2	2	1	2	2	1	1	1	2	9	2	1	1	2	IVR	2	1	567	1	5	2		2	4	1	4	2	4	2	1	4	1			2	1	5	5	MACON
4916	2020-04-18	1	1	1.84651	3	63	2	2	9	0		1								3	1	2	2	2	3	2	2	1	2	1	2	9	1			2	IVR	2	1	517	5	4	1	4	2	2	2	1	3	5	2	1	4	1	1	5	4	1	1	4	ANSON
4917	2020-04-18	1	1	1.23563	1	52	1	4	9	3	0	1																	0	3	3	9	2	1			IVR	2	4	518	5	3	3	3	3	2	2	2	3	3	2	3	2	1	2	4	3	1	2	1	DAVIDSON
2399	2020-04-18	1	1	0.669297	3	57	1	2	9	2	2	1		0	2	2	2	2	1	9	1	2	9	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	1	1	560	4	5	1	3	3	3	1	4	1	4	1	3	3	1	1	3	4	1	3	1	VANCE
4918	2020-04-18	1	1	0.430899	2	69	1	2	9	2	1	1		0	2	2	2	2	2	9	1	2	2	2	1	2	2	9	1	9	2	9	2	2	1	4	IVR	2	4	550	5	5	1	3	2	4	2	2	4	5	3	2	4	1	1	5	2	1	1	4	COLUMBUS
4919	2020-04-18	2		0.276673	4	91	2	2	0	1	1	2		0	2	2	2	2	2	6	1	2	2	2	2	1	2	1	1	1	2	9	2	2	1	3	IVR	2																							
4920	2020-04-18	1	1	1.7623	3	62	2	4	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	3	3	2	2	1	2	1	3	1	2	2	2	2	IVR	2	1	560	1	5	2	2	1	4	1	2	1	5	1	1	4	1	1	1	2	1	5	2	PERSON
4921	2020-04-18	1	1	0.54757	3	69	1	3	9	0		2		0	1	2	2	2	2	9	1	1	2	2	2	2	2	1	1	1	2	9	1		1	4	IVR	2	1	560	1	5	2	2	4	1	1	5	1	4	1	4	1	1	1	1	2	1	5	3	WAKE
1948	2020-04-18	1	1	0.26915	3	79	2	2	9	0		2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	2	1	2	2	9	1		1	4	IVR	1	2	518	5	5	1	4	4	3	3	4	5	3	2	3	2	1	1	5	3	1	1	5	FORSYTH
2246	2020-04-18	1	1	1.16213	2	60	1	2	9	1	1	2		0	2	1	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	4	IVR	1	1	575	2	5	3	4	2	3	2	2	1	4	1	3	4	1	1	3	4	1	4	2	CHEROKEE
2507	2020-04-18	1	1	0.703798	3	65	2	1	9	0		2		0	1	2	2	2	2	5	1	2	2	2	2	2	2	1	1	1	2	9	1		1	3	IVR	1	1	517	5	5	2	3	3	2	2	2	2	5	2	2	3	1	1	5	5	1	1	3	CLEVELAND
4922	2020-04-18	1	1	1.42557	4	58	2	3	9	5	4	1																	0	1	2	9	3	3			IVR	2	1	544	3	5	3	3	3	4	2	3	2	4	2	3	3	1	1	2	4	1	2	1	DARE
2473	2020-04-18	1	1	0.312931	4	75	2	1	9	0		1		0	2	2	2	2	2	8	1	2	2	2	2	1	2	1	1	1	2	9	1		1	4	IVR	1	1	560	5	5	1	5	5	2	2	5	3	3	2	3	2	1	1	3	3	1	1	4	CHATHAM
4923	2020-04-18	1	1	0.246255	2	72	2	2	9	1	1	9		1	1														0	2	2	9	2	2	2		IVR	2	2	545	5	5	1	5	3	4	3	4	4	4	3	2	3	1	1	5	2	1	1	4	BEAUFORT
4924	2020-04-18	1	1	0.470961	2	79	1	4	9	2	2	2																	0	2	3	9	2	2			IVR	2	2	518	5	5	1	3	2	3	2	2	4	2	2	2	4	1	2	5	2	1	1	5	MONTGOMERY
4298	2020-04-18	1	1	0.304422	4	69	2	3	9	0		1		0	1	2	2	2	2	9	1	2	2	2	1	1	2	2	1	2	2	9	1		1	4	IVR	1	2	560	5	5	1	3	3	5	3	3	4	3	2	4	2	1	1	4	4	1	1	3	WAKE
4925	2020-04-18	2		0.304422	4	70	2	2	9	0		2		0	1					9	1	2	2	1	2	1	2	3	0	3	2	9	1		1	4	IVR	2																							
4926	2020-04-18	1	1	0.470961	3	70	1	3	9	0		2		0	1	2	2	2	2	9	1	2	2	1	1	2	1		1	4	2	9	1		1	4	IVR	2	4	518	5	5	1	3	3	1	3	1	3	5	3	2	4	1	1	5	3	1	2	4	RANDOLPH
2451	2020-04-18	1	1	0.206359	4	76	1	2	9	3	3	2		0	1	2	2	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	1	1	567	5	5	3	3	5	2	4	4	5	3	3	3	2	1	1	5	4	1	1	5	BUNCOMBE
4927	2020-04-18	1	1	0.54757	3	79	1	2	9	1	1	1		0	2					9	1	2	2	2	1	2	2	1	2	1	2	9	2	2	1	4	IVR	2	1	560	1	5	2	2	2	3	1	1	1	4	1	2	2	1	1	2	2	1	5	5	JOHNSTON
4928	2020-04-18	1	1	0.200747	4	70	1	1	9	9	7	1		1	2	2	2	1	2	3	1	2	9	2	1	1	2	2	1	2	2	9	4	4	2	2	IVR	2	2	545	5	5	1	4	5	4	3	5	5	1	1	5	2	1	1	5	3	1	1	4	ONSLOW
4929	2020-04-18	1	1	0.267293	3	72	1	2	0	0		2		0	1	2	2	2	2	6	1	2	2	2	1	1	2	1	1	1	2	9	1		1	3	IVR	2	1	517	3	5	3	3	2	4	2	5	3	3	2	3	2	1	1	4	3	1	1	4	GASTON
4930	2020-04-18	1	1	0.219412	3	92	1						0																0	2							IVR	2	2	518	5	5	1	3	4	3	3	3	4	1	1	4	2	1	1	5	2	1	1	5	GUILFORD
4931	2020-04-18	1	1	0.543355	3	79	2	2	9	5	9	2		0	2	2				9	1	9	9	2	1	2	2	1	1	1	2	9	3	4	1	4	IVR	2	1	545	5	5	1	3	2	4	1	1	2	5	1	1	4	1	1	3	2	1	1	4	CARTERET
201	2020-04-18	1	1	0.206359	2	77	1	2	9	2	2	2		2	2	2	2	2	2	6	1	2	9	1	2	1	2	1	1	1	2	9	2	2	2	3	IVR	1	1	575	5	5	3	3	4	3	2	1	4	4	3	2	3	1	1	5	3	1	1	5	CHEROKEE
4932	2020-04-18	1	1	2.59473	4	39	1	5	2	1	1	1	1	0	1		1	1		9	1	2	1	1	1	2	2	1	1	1	3	2	2	2	1	4	IVR	2	1	517	4	5	1	3	3	3	2	2	1	5	1	3	3	1	1	3	4	2	3	1	STANLY
593	2020-04-18	1	1	1.55811	3	56	2	3	9	1	1	2		0	1	2	2	2	2	6	1	2	9	2	1	2	2	1	1	1	2	9	2	2	1	3	IVR	1	1	518	1	5	3	3	2	4	1	2	1	5	1	4	4	1	1	2	4	1	5	1	RANDOLPH
640	2020-04-18	1	1	0.573737	3	85	1	1	9	1	1	2		0	2	2	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	4	IVR	1	1	517	1	5	2	3	1	5	1	1	1	3	1	3	2	1	1	4	1	1	5	5	MECKLENBURG
4933	2020-04-18	1	1	1.43663	4	54	1	4	9	1	1	1		0	1					9	1	2	2	2	1	2	2	1	1	1	3	9	2	2	1	4	IVR	2	1	560	1	5	2	1	1	5	1	4	1	5	1	3	3	1	1	1	1	1	5	1	MOORE
4934	2020-04-18	1	1	1.50528	1	54	1	3	5	3	3	2		0	1	2	2	2	2	9	1	2	2						0	1	2		2	2	1	4	IVR	2	1	517	1	4	2	2	3	2	1	1	1	4	1	1	4	1	2	3	3	1	5	1	ANSON
4935	2020-04-18	1	1	0.206359	4	77	1	1	0	1	1	2								9	1	2	1	2	1	1	2	1	1	1	2	9	2	2		4	IVR	2	1	545	5	5	1	3	5	2	3	5	5	1	1	5	1	1	1	5	3	1	1	5	CRAVEN
4936	2020-04-18	1	1	0.543355	2	71	2	2	9	1	0	2		0	1					9	1	2							0	1	2	9	2	1	1	4	IVR	2	1	570	5	5	3	3	3	3	1	3	1	5	1	2	3	1	1	1	3	1	2	4	SCOTLAND
4937	2020-04-18	1	1	0.669297	4	56	1						0																0	1							IVR	2	1	560	1	5	2	3	3	3	1	4	2	3	1	3	2	1	1	1	3	2	3	1	WAKE
4938	2020-04-18	1	1	0.442944	3	82	1	2	9	2	1	2																	0	1	2	9	2	2			IVR	2	1	550	1	5	3	4	2	4	1	1	2	4	1	2	4	1	1	4	2	1	4	5	COLUMBUS
4939	2020-04-18	1	1	0.68466	4	74	2	2	9	1	1	2																	0	2	2	9	2	2			IVR	2	2	517	5	5	3	3	3	3	2	3	4	2	2	4	2	1	1	5	4	1	1	4	MECKLENBURG
4940	2020-04-18	1	1	0.54757	4	91	1	3	9	0		2																	0	1	2	9	1				IVR	2	1	560	3	5	3	3	2	1	1	1	1	3	1	3	2	1	1	2	2	1	3	5	JOHNSTON
4941	2020-04-18	1	1	1.55811	4	56	2	2	9	9	9	1		0	2	1	2	2	1	9	1	2	9	3	1	2	2	1	2	1	2	9	4	4	1	4	IVR	2	1	518	1	5	3	2	1	3	1	2	1	5	1	2	4	1	1	2	3	2	5	1	GUILFORD
4942	2020-04-18	1	1	0.430899	3	77	1	2	9	9	0	2		0	2	2	2	2	2	9	1	2	2	1	2	2	2	2	1	2	2	9	4	1	1	4	IVR	2	2	570	5	5	1	5	3	5	3	3	5	3	3	3	3	1	1	5	2	1	1	5	ROBESON
4943	2020-04-18	2		2.68192	3	27	1	3	9	0		2		0	2	2	2	2	2	5	1	2	2	1	1	1	2	1	1	1	2	9	1		1	3	IVR	2																							
4944	2020-04-18	1	1	1.39756	3	60	1	2	3																				0	2	2	3					IVR	2	2	560	2	5	2	3	3	4	2	2	4	4	3	2	4	1	1	5	4	1	3	1	EDGECOMBE
4945	2020-04-18	1	1	0.836862	2	47	2	5	2	9	9	1	1	0	1	2	2	2	1	5	1	2	9	1	1	1	2	9	1	9	3	2	4	4	1	3	IVR	2	2	517	5	5	3	3	4	3	3	3	3	2	1	3	1	1	2	5	4	1	1	1	GASTON
4946	2020-04-18	1	1	0.573737	4	84	1	2					0																0	1	2						IVR	2	1	517	1	5	2	2	2	5	1	2	1	3	1	4	1	1	1	1	1	1	5	5	MECKLENBURG
4947	2020-04-18	1	1	1.43663	3	51	1	2	9	0		1		0	1	2	2	2	2	9	1	2	2	2	1	2	2	1	2	1	2	9	1		1	4	IVR	2	1	560	1	5	2	2	1	4	1	1	1	5	1	3	2	1	1	1	1	2	5	1	NASH
4948	2020-04-18	1	1	0.255102	4	65	1	4	3	4	0	2	2	0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	3	3	3	1	1	4	IVR	2	1	560	1	5	3	2	2	4	1	5	3	3	2	4	2	1	1	1	3	2	5	3	WAKE
4949	2020-04-18	1	1	0.219412	3	70	1	1	9	9	9	2		9	2	2	2	2	2	9	1	2	2	2	1	1	2	2	1	2	2	9	4	4	4	4	IVR	2	2	518	5	5	1	4	5	2	3	4	5	3	3	4	2	1	1	5	3	1	1	3	GUILFORD
4950	2020-04-18	1	1	0.430899	4	70	1	3					0																0	2	2						IVR	2	2	550	5	5	3	3	2	5	2	2	4	3	2	3	3	1	1	2	2	1	2	5	COLUMBUS
664	2020-04-18	2		0.267293	3	76	1	2	9	1	0	2		0	1	2	2	2	2	8	1	2	2	2	2	1	2	1	1	1	2	9	2	1	1	4	IVR	1																							
4951	2020-04-18	2		2.00322	3	39	1	3	1	5	4	2	9	0	1	1	2	2	2	9	1	2	9	2	3	2	2	1	1	1	2	1	3	3	1	4	IVR	2																							
4952	2020-04-18	1	1	0.543355	3	85	2	3	9	0		1		0	2	2	2	2	2	9	1	2	2	2	3	2	2	1	1	1	2	9	1		1	4	IVR	2	1	545	1	5	3	2	1	4	1	1	1	4	1	5	2	1	1	1	1	1	4	5	ONSLOW
4953	2020-04-18	1	1	0.70128	4	60	1	2	9	1	1	2		0	1	1				9	1	2	1	1	1	1	2	1	0	1	2	9	2	2	1	4	IVR	2	1	517	5	5	1	3	4	4	3	4	5	4	3	3	2	1	1	5	5	1	1	1	BURKE
4954	2020-04-18	1	1	0.651097	3	48	1	4					0																0	2	3						IVR	2	2	560	5	5	1	3	2	5	3	5	4	3	3	2	2	1	1	5	3	1	1	1	CUMBERLAND
4955	2020-04-18	1	1	1.27017	2	64	1	3	9	0		2		0	1	1	1	1	1	5	1	2	9	2	1	2	2	1	1	1	2	9	1		1	3	IVR	2	1	518	1	5	2	1	1	5	1	2	1	5	1	1	4	1	1	1	1	1	5	3	WILKES
4956	2020-04-18	1	1	0.248165	4	71	1	2	9	2	0	2		1	1	2													0	2	2	9	2	1	2		IVR	2	2	560	5	5	1	3	2	5	2	4	4	3	2	3	2	1	1	5	2	1	1	4	DURHAM
4957	2020-04-18	1	1	0.54757	3	75	1	2	9	4	1	2		0	1	1				9	1	2	2	2	2	2	2	1	0	1	2	9	3	2	1	4	IVR	2	1	560	1	5	3	2	1	4	1	3	1	3	1	4	2	1	1	1	1	1	5	5	DURHAM
4958	2020-04-18	1	1	0.558136	3	68	1	1	9	2	2	1		0	2	1	2	2	2	9	1	2	9	1	1	2	2	9	1	9	2	9	2	2	1	4	IVR	2	4	517	5	5	1	3	3	3	2	1	3	3	2	3	2	1	1	5	4	1	1	3	UNION
4959	2020-04-18	1	1	1.7623	4	56	2	2	9	0		2																	0	1	2	9	1				IVR	2	1	560	5	5	1	3	3	3	2	3	1	5	1	1	3	1	1	3	4	1	2	1	CUMBERLAND
2604	2020-04-18	1	1	0.82102	4	56	2	2	9	1	1	2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	1	1	560	1	5	2	3	3	3	1	5	1	5	1	3	3	1	1	2	3	1	5	1	CUMBERLAND
4960	2020-04-18	1	1	0.255102	4	71	1	2	9	1	1	2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	560	1	5	2	3	2	4	3	5	4	3	3	4	2	1	1	5	2	1	5	4	HALIFAX
4961	2020-04-18	1	1	0.484126	2	75	1	2	9	4	4	1		3	1	1	2	2	2	6	1	2	2	2	3	2	2		1	1	2	9	3	3	2	3	IVR	2	1	518	1	3	2	2	1	4	1	1	1	5	1	2	3	1	1	1	2	1	4	4	ROCKINGHAM
1768	2020-04-18	2		0.225545	2	68	1	1	9	2	2	2		1	2	2	2	2	2	6	1	2	9	1	1	1	2	1	1	1	2	9	2	2	2	3	IVR	1																							
4962	2020-04-18	1	1	0.669297	4	54	1	2	9	4	0	1		0	1	2	2	2	2	8	1	2	9	1	1	1	2	1	1	1	2	9	3	1	1	4	IVR	2	1	560	3	5	1	3	1	4	1	4	2	5	2	3	2	1	1	3	3	1	3	1	HALIFAX
4963	2020-04-18	1	1	0.669297	4	58	1	2					0																0	1	2						IVR	2	1	560	5	5	1	3	4	3	2	5	3	4	2	2	3	1	1	4	4	1	1	1	CHATHAM
4964	2020-04-18	1	1	1.3868	3	58	2	2	9	2	1	2		1															0	2	2	9	2	2	2		IVR	2	2	550	5	4	1	3	2	3	2	3	3	4	2	2	4	1	1	5	4	1	1	1	COLUMBUS
4965	2020-04-18	1	1	0.200747	3	87	1	2	6	1	1	2		0	1	1	1			8	1	2	9	2	1	1	2	2	1	2	2		2	2	1	4	IVR	2	2	550	5	5	1	3	3	4	2	4	5	2	2	3	2	1	1	5	1	1	1	5	COLUMBUS
4966	2020-04-18	1	1	0.651097	4	48	1	5	0	0		2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	3	0	3	3	9	1		1	4	IVR	2	4	560	5	5	1		4	1	3	5	4	2	2	4	2	1			3	2	1	1	WAKE
3589	2020-04-18	1	1	0.573737	3	83	1	5	0	0		2		0	1					9	1	2	2	2	2	2	2	1	1	1	3	9	1		1	4	IVR	1	1	517	5	5	1	3	3	4	3	2	5	2	2	4	2	1	1	4	2	1	1	5	MECKLENBURG
4967	2020-04-18	1	2	2.68192	2	28	1	2	9	2																			0	1	2	9	2				IVR	2	1	560	3		3			2		4										1	3	1	
4968	2020-04-18	2		0.532681	1	76	1	1	9	1	1	1		0	2	1	1			9	1	2	2	1	1	2	2	9	2	9	2	9	2	2	1	4	IVR	2																							
4969	2020-04-18	1	1	0.225545	3	78	1	2	0	3	3	2		0	1	2	2	2	2	9	1	2	2	1	1	1	2	1	0	1	2	9	2	2	1	4	IVR	2	1	518	5	5	1	5	3	4	3	4	5	4	3	2	4	1	1	4	3	1	1	5	CASWELL
4970	2020-04-18	1	1	0.651097	4	60	1	1	9	0		2		0	2	2	2	2	2	9	1	2	2	2	1	1	2	2	2	2	2	9	1		1	4	IVR	2	2	560	5	5	1	3	4	3	2	5	4	2	1	4	2	1	1	4	3	1	1	1	WAKE
4971	2020-04-18	1	1	0.52858	3	78	2	2	9	1	9	2		0	1	2	2	2	2	9	1	2	2	1	1	2	2	9	1	9	2	9	2	4	1	4	IVR	2	4	570	1	5	2	5	3	4	1	2	1	3	1	3	2	1	1	5	2	1	4	5	ROBESON
4972	2020-04-18	1	1	0.573737	3	90	1	3					0																0	1	2						IVR	2	1	517	1	5	2	1	1	5	1	2	1	4	1	4	2	1	1	1	1	1	5	5	ROWAN
4973	2020-04-18	2		0.442944	3	85	1	2	9					0	2	2	2	2	2	9	1	2	9	2	1	2	2	1	2	1	2	9			1	4	IVR	2																							
2523	2020-04-18	1	1	0.484126	3	74	1	2	9	0		2		0	1					9	1	2	9	2	1	2	2	1	1	1	2	9	1		1	4	IVR	1	1	518	5	5	1	3	2	3	2	2	3	5	3	1	4	1	1	5	2	1	1	5	MONTGOMERY
4974	2020-04-18	1	1	0.442944	3	66	1	2	9	3	3	1		5	1	1	1	1	1	9	1	2	9	2	2	2	2	1	2	1	2	9	2	2	3	4	IVR	2	1	545	1	4	3	3	2	3	1	2	2	3	1	4	2	1	1	1	3	1	5	3	ONSLOW
4975	2020-04-18	1	1	0.484126	4	90	1	2	9	1	1	1		0	2	1	1	1	1	9	2	2	2	2	2	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	518	5	3	1	3	4	2	2	2	3	3	2	3	2	1	1	5	2	1	1	5	DAVIE
2832	2020-04-18	2		0.573737	2	77	1	5	1	2	2	2	2	0	1	2	2	2	2	9	1	2	9	1	1	2	2	1	2	1	3	1	2	2	1	4	IVR	1																							
4976	2020-04-18	1	1	0.219412	3	69	1	4	9	1	1	1		0	1	2	2	2	2	9	1	2	9	1	1	1	2	2	1	2	3	9	2	2	1	4	IVR	2	2	518	5	5	1	4	3	5	3	4	5	2	2	3	2	1	1	5	4	1	1	4	GUILFORD
4977	2020-04-18	1	1	0.532681	3	76	1	1	9	2	0	1		1	2														0	2	2	9	2	1	2		IVR	2	2	560	5	5	1	3	2	4	2	2	3	2	2	5	2	1	1	5	2	1	1	4	WILSON
4978	2020-04-18	1	1	0.54757	3	75	1	3	9	0		9		1	1	9	9	9	9	8	1	2	9	2	1	2	2	1	1	1	2	9	1		2	4	IVR	2	1	560	5	5	1	3	2	4	1	1	1	5	1	2	3	1	1	4	2	1	2	5	HOKE
4979	2020-04-18	1	1	0.430899	2	67	1	2	9	0		2		0	2	2	2	2		9	1	2	2	2	2	2	2	2	2	2	2	9	1		1	4	IVR	2	2	545	5	5	1	3	2	4	2	2	4	4	3	2	4	1	1	5	3	1	1	3	WASHINGTON
4980	2020-04-18	1	1	1.84651	3	49	2	3	9																				0	1	2	9					IVR	2	1	517	1	5	2	1	1	5	1	1	1	5	1	2	3	1	1	1	1	2	5	1	ALEXANDER
4981	2020-04-18	1	1	0.253138	3	75	2	1	9	0		2		0	2	2	2	2	2	6	1	2	9	1	2	1	2	1	0	1	2	9	1		1	3	IVR	2	1	550	2	4	3		3	2	2	4	3	3		4					2	1	4	5	BRUNSWICK
4982	2020-04-18	1	1	0.54757	3	79	1	3	9	0		2		0	2	2	2	2	2	6	1	2	2	1	1	2	2	1	1	1	2	9	1		1	3	IVR	2	1	560	5	5	1		3	3	2	1	4	2	1	5					3	1	1	5	WAKE
4983	2020-04-18	1	1	2.609	3	22	1	5	2	0		1	1	0	1	4	5	5	5	9	1	2	1	2	1	1	2	2	1	2	3	2	1		1	4	IVR	2	2	560	5	5	1		4	3	2	2	4	3		3					4	1	1	1	DURHAM
299	2020-04-18	1	1	1.55811	4	62	2	2	9	0		2		0	1	2	2	2	2	9	1	2	1	2	2	2	2	1	1	1	2	9	1		1	4	IVR	1	1	518	1	5	2		3	3	1	3	2	3		4					2	1	5	3	DAVIDSON
4984	2020-04-18	1	1	0.327885	4	71	2	4	0	0		2		0	1	2	2	2	2	8	1	2	9	2	1	1	2	1	1	1	3	9	1		1	4	IVR	2	1	517	3	5	3	3	5	2	3	4	4	3	3	4	2	1	1	3	4	1	2	4	UNION
4985	2020-04-18	1	1	0.532681	2	69	1	4	2	1	1	2	2	2															0	2	3	2	2	2	2		IVR	2	2	560	5	5	1	3	4	3	3	2	4	3	2	2	4	1	1	5	4	1	1	4	ORANGE
4986	2020-04-18	1	1	0.669297	4	63	1	1	9	9	7	2																	0	1	2	9	4	4			IVR	2	1	560	5	5	1	4	5	3	5	5	5	2	1	4	1	1	1	5	4	1	1	2	ORANGE
4987	2020-04-18	1	1	0.541411	4	47	1	4	1	9	0	1	2	0	1	2	1	1	2	9	1	2	1	1	1	1	2	1	1	1	3	1	4	1	1	4	IVR	2	1	567	4	5	1	3	4	3	2	3	1	5	1	3	3	1	1	1	3	1	4	1	RUTHERFORD
4988	2020-04-18	1	1	0.225545	3	84	1	2					0																0	1	2						IVR	2	1	518	5	5	1	3	2	4	3	4	5	3	3	5	2	1	1	5	2	1	1	5	DAVIDSON
4989	2020-04-18	1	1	0.206359	4	66	1	2	9	0		2		0	2	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	567	1	4	2			3		5										1	5	3	JACKSON
4990	2020-04-18	2		1.1537	4	42	1	2	9	0		1								9	1	2	5	1	1	1	2	1	1	1	2	9	1			4	IVR	2																							
4991	2020-04-18	2		0.327885	3	66	2	5	0	2	2	1		0	2					5	1	2	9	2	1	1	2	1	1	1	3	9	2	2	1	3	IVR	2																							
4992	2020-04-18	2		0.430899	2	86	1	3	1	0		2	2	0	2	2	2	2	2	6	1	2	9	1	2	2	2	2	2	2	2	1	1		1	3	IVR	2																							
4406	2020-04-18	1	2	0.573737	3	76	1	2	9	1	0	1		1	1	1				9	1	2	2	2	1	2	2	1	2	1	2	9	2	1	2	4	IVR	1	1	517	1		3			5		3										1	4	4	
4993	2020-04-18	1	1	0.54757	2	87	1	1	9	0		2		0	2														0	1	2	9	1		1		IVR	2	1	560	2	3	3	3	2	3	1	2	1	3	1	2	2	1	1	2	1	1	4	5	WAKE
4994	2020-04-18	1	1	0.484126	3	68	1	2	9	1	1	2		0	2	2	2	2	2	9	1	2	9	1	2	2	2	1	0	1	2	9	2	2	1	4	IVR	2	1	518	5	5	1	3	2	3	2	2	3	5	3	2	4	1	1	4	4	1	1	3	STOKES
2247	2020-04-18	1	1	0.664144	2	61	2	3	0	1	0	1		0	2	2				8	1	2	2	2	1	1	2	1	1	1	2	9	2	1	1	4	IVR	1	1	550	3	4	1	3	2	3	1	2	1	4	1	3	2	1	2	3	4	1	3	2	COLUMBUS
3897	2020-04-18	1	1	0.573737	4	83	1	1	9	2	1	2		0	1	2	2	2	2	9	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	4	IVR	1	1	517	1	5	3	3	2	5	1	4	3	3	2	4	3	1	1	4	1	1	5	5	GASTON
4250	2020-04-18	1	1	0.593873	3	65	2	2	9	5	5	1		0	1	1	2	2	2	9	1	2	2	1	1	2	2	1	1	1	2	9	3	3	1	4	IVR	1	1	518	4	5	1	3	3	1	1	1	1	5	1	3	3	1	1	3	4	1	2	3	ROCKINGHAM
4995	2020-04-18	2		0.725892	4	60	2	3	9	0		2		0	2	2	2	2	2	5	1	2	2	1	1	1	2	1	1	1	2	9	1		1	3	IVR	2																							
4996	2020-04-18	2		0.653434	3	72	2	1	9	9	9	2		9	2	2	2	2	2	9	1	2	2	2	2	2	2	2	1	2	2	9	4	4	4	4	IVR	2																							
4997	2020-04-18	1	1	0.664144	3	63	2	2	9	2	2	1		0	1	2	1	1	2	5	1	2	9	2	1	1	2	1	0	1	2	9	2	2	1	3	IVR	2	1	567	5	5	1	3	5	1	3	5	4	4	3	4	3	1	1	4	5	2	1	2	BUNCOMBE
4998	2020-04-18	1	1	0.327885	3	78	2	2	9	0		2		0	1	2	2	2	2	9	1	2	9	2	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	517	1	5	3		4	2	2	5	4	2		4					3	1	5	5	MECKLENBURG
4999	2020-04-18	1	1	0.442944	3	75	1	2	9	0		2		0	1	2	2	2	2	9	1	2	9	2	2	2	2	1	1	1	2	9	1		1	4	IVR	2	1	550	1	5	2	2	1	5	1	2	1	4	1	2	4	1	1	2	1	1	5	4	BRUNSWICK
